x, y, cell_label
13028.993265993266,8816.993939393938,35577
13031.49801192843,8858.636182902585,35593
13028.11801242236,8776.755693581781,35595
13083.078446909669,8933.015055467511,35636
13134.855123674912,8954.780918727914,35695
13167.348734177214,9062.443037974685,35712
13188.389932885906,9333.508053691276,35725
13181.790091264667,9285.306388526727,35731
13186.3301787592,9773.21451104101,35734
13193.884955752212,9026.680611423972,35740
13191.991589571067,9926.195962994112,35741
13191.67816091954,9600.738505747126,35745
13218.03856041131,9860.640745501283,35758
13223.164102564102,9514.764102564102,35759
13222.542236024845,9233.573291925466,35761
13218.205317577547,9095.056129985229,35764
13221.049132947976,9580.670520231211,35765
13238.786873156345,9334.896755162245,35772
13231.608695652174,9294.974424552429,35774
13244.105109489052,9636.297810218975,35777
13240.89330024814,9782.033498759303,35778
13244.430162810626,9928.005141388176,35781
13249.847733711047,9747.993626062324,35782
13245.320907617504,9139.37358184765,35783
13240.709090909091,9472.04155844156,35784
13249.513011152416,9064.459727385378,35785
13250.695344129555,9704.76923076923,35786
13257.09497206704,9544.369646182497,35789
13246.316037735847,9807.941037735847,35790
13256.13249651325,9426.16317991632,35793
13280.107772020723,9875.317098445596,35804
13282.845898004434,9834.89467849224,35805
13287.618889809444,9272.996685998343,35806
13292.520661157025,9379.75688705234,35807
13278.258389261746,9905.19798657718,35809
13280.28323699422,9218.156069364162,35811
13280.43085106383,9983.462765957447,35812
13284.80608365019,9570.328897338402,35813
13287.9228362878,9505.4212721585,35815
13285.736842105263,9728.176570458403,35816
13306.716354344122,9447.507666098809,35820
13300.365217391303,10027.26304347826,35822
13303.709480122325,9701.093272171254,35824
13303.531553398056,9597.325242718449,35827
13312.951017811703,9944.877226463104,35828
13319.51078515962,9757.79206212252,35829
13313.395739910316,9796.32062780269,35830
13326.54831932773,9689.758403361344,35834
13343.478859390363,9206.720747295967,35841
13346.522240527183,9345.03294892916,35845
13343.801136363636,9852.701704545454,35848
13349.259629101283,9441.0485021398,35851
13353.340694006309,9399.432176656152,35852
13353.423875432523,9951.065743944637,35853
13369.50632215503,9565.272677295216,35855
13368.758364312269,9994.287484510533,35856
13369.913194444443,9785.63599537037,35860
13383.619397501838,10035.301249081558,35864
13382.194271481943,10068.326276463264,35866
13382.44824775876,9401.335778321109,35868
13387.855129209083,9948.503523884105,35874
13396.114824335904,10105.85089974293,35875
13390.058823529413,9345.72705882353,35876
13402.254285714283,9322.64,35877
13406.453531598512,9741.986059479554,35878
13397.507575757576,9898.35606060606,35880
13409.105882352942,9684.625,35884
13418.915050784855,9466.137580794091,35886
13418.438235294116,9560.183823529413,35890
13431.759377859104,9623.251601097896,35894
13435.844611528822,10143.490392648288,35895
13433.637078651684,10224.976404494382,35896
13435.65915768854,9661.729676787463,35899
13434.825230769233,10061.676923076922,35900
13438.302631578948,9898.08552631579,35904
13441.153078202997,9869.282861896838,35905
13451.479489516863,9433.575205104831,35907
13444.75988700565,9567.047080979284,35908
13451.540261527873,9734.789401238815,35909
13450.768115942028,9784.852437417654,35910
13449.35096153846,9831.877747252747,35911
13457.575189873418,10185.490632911393,35913
13458.824074074077,9966.344276094276,35916
13483.48756476684,10276.312953367877,35920
13486.94625,9429.49875,35927
13487.234865470851,10047.423206278028,35929
13488.737242955063,10128.759329779132,35931
13497.30988593156,10213.48288973384,35932
13486.535168195718,9853.003058103975,35936
13499.029958677684,9774.277892561984,35937
13501.017653167186,9619.342679127723,35938
13507.586225026287,9965.187171398527,35940
13503.57219251337,9899.29679144385,35942
13515.497507477568,9861.787637088732,35945
