label,prob,Kit_NN_prediction,Kit_NN_prediction_value
8675,99.99993896484376,negative,0.0
8676,99.99996185302734,negative,0.0
8677,99.99898529052734,negative,0.0
8678,99.99772644042967,negative,0.0
8679,99.99974060058594,negative,0.0
8680,99.96483612060548,negative,0.0
8681,100.0,negative,0.0
8682,99.99998474121094,negative,0.0
8683,99.99984741210938,negative,0.0
8684,99.99993133544922,negative,0.0
8685,99.9964828491211,negative,0.0
8686,99.97207641601562,negative,0.0
8687,99.99976348876952,negative,0.0
8688,99.98036193847656,negative,0.0
8689,99.99966430664062,negative,0.0
8690,99.99974060058594,negative,0.0
8691,99.99864959716795,negative,0.0
8692,99.99982452392578,negative,0.0
8693,99.99989318847656,negative,0.0
8694,53.6719970703125,positive,1.0
8695,99.99990844726562,negative,0.0
8696,99.98690032958984,negative,0.0
8697,99.9999542236328,negative,0.0
8698,99.9782943725586,negative,0.0
8699,99.350341796875,negative,0.0
8700,99.9336929321289,negative,0.0
8701,99.99935913085938,negative,0.0
8702,99.99998474121094,negative,0.0
8703,88.14866638183594,positive,1.0
8704,99.99990844726562,negative,0.0
8705,99.98210906982422,negative,0.0
8706,98.55239868164062,negative,0.0
8707,89.78846740722656,positive,1.0
8708,99.99998474121094,negative,0.0
8709,99.99952697753906,negative,0.0
8710,99.33677673339844,negative,0.0
8711,99.75106811523438,negative,0.0
8712,99.39529418945312,negative,0.0
8713,99.99989318847656,negative,0.0
8714,99.6912841796875,negative,0.0
8715,98.0216293334961,positive,1.0
8716,87.05471801757812,positive,1.0
8717,99.99748229980467,negative,0.0
8718,98.5859603881836,positive,1.0
8719,99.99996185302734,negative,0.0
8720,99.92018127441406,negative,0.0
8721,93.2284164428711,positive,1.0
8722,99.96607208251952,negative,0.0
8724,99.99998474121094,negative,0.0
8725,99.794677734375,negative,0.0
8726,99.9912109375,negative,0.0
8727,99.9997100830078,negative,0.0
8728,99.99900817871094,negative,0.0
8729,99.99944305419922,negative,0.0
8730,99.9983901977539,negative,0.0
8731,99.99990844726562,negative,0.0
8732,99.99998474121094,negative,0.0
8733,99.95301818847656,negative,0.0
8734,99.9999542236328,negative,0.0
8735,99.92839813232422,negative,0.0
8736,99.99960327148438,negative,0.0
8737,99.75424194335938,negative,0.0
8738,99.99977111816406,negative,0.0
8739,99.9998779296875,negative,0.0
8740,99.99991607666016,negative,0.0
8741,99.9999542236328,negative,0.0
8742,99.57049560546876,negative,0.0
8743,99.99998474121094,negative,0.0
8744,99.9993896484375,negative,0.0
8745,99.9999542236328,negative,0.0
8746,98.04412078857422,negative,0.0
8747,99.9996337890625,negative,0.0
8748,99.99919891357422,negative,0.0
8749,99.98734283447266,negative,0.0
8750,99.96153259277344,negative,0.0
8751,99.99958038330078,negative,0.0
8752,99.9963150024414,negative,0.0
8753,99.99649810791016,negative,0.0
8754,83.90782928466797,positive,1.0
8755,91.43418884277344,positive,1.0
8756,78.253662109375,negative,0.0
8757,99.99996185302734,negative,0.0
8758,72.64551544189453,positive,1.0
8759,97.78333282470705,positive,1.0
8760,99.96772003173828,negative,0.0
8761,50.32975006103516,positive,1.0
8762,99.99720764160156,negative,0.0
8763,99.99993896484376,negative,0.0
8764,99.9808578491211,negative,0.0
8765,76.82655334472656,negative,0.0
8766,99.9990234375,negative,0.0
8767,99.983154296875,negative,0.0
8768,99.99605560302734,negative,0.0
8769,99.99925231933594,negative,0.0
8770,99.94478607177734,negative,0.0
8771,99.99414825439452,negative,0.0
8772,100.0,negative,0.0
8773,99.99369049072266,negative,0.0
8774,100.0,negative,0.0
8775,99.99961853027344,negative,0.0
8776,99.98271942138672,negative,0.0
8777,99.99327850341795,negative,0.0
8778,99.99872589111328,negative,0.0
8779,99.9924087524414,negative,0.0
8780,99.93746948242188,negative,0.0
8781,99.94734954833984,negative,0.0
8782,55.1279182434082,positive,1.0
8783,99.67597198486328,negative,0.0
8784,99.76658630371094,negative,0.0
8785,99.6404037475586,negative,0.0
8786,99.99947357177734,negative,0.0
8787,99.99944305419922,negative,0.0
8788,99.99787902832033,negative,0.0
8790,99.99921417236328,negative,0.0
8791,99.7360382080078,negative,0.0
8792,95.9872055053711,negative,0.0
8793,97.74017333984376,negative,0.0
8794,99.91526794433594,negative,0.0
8795,99.99398040771484,negative,0.0
8796,99.46075439453124,positive,1.0
8797,99.98611450195312,negative,0.0
8798,99.95671844482422,negative,0.0
8799,99.99713897705078,negative,0.0
8800,99.9972915649414,negative,0.0
8801,99.99949645996094,negative,0.0
8802,99.99665069580078,negative,0.0
8803,99.94950103759766,negative,0.0
8804,99.67967987060548,negative,0.0
8805,99.99665832519533,negative,0.0
8806,94.58780670166016,positive,1.0
8807,99.9893798828125,negative,0.0
8808,99.98936462402344,negative,0.0
8809,100.0,negative,0.0
8810,99.99993133544922,negative,0.0
8811,97.6334457397461,negative,0.0
8812,99.99530029296876,negative,0.0
8813,99.59820556640624,negative,0.0
8814,99.97962188720705,negative,0.0
8815,98.26028442382812,negative,0.0
8816,99.57453918457033,negative,0.0
8817,99.99928283691406,negative,0.0
8818,99.99996185302734,negative,0.0
8819,99.86181640625,negative,0.0
8820,99.985595703125,negative,0.0
8821,99.96920776367188,negative,0.0
8822,98.63890075683594,negative,0.0
8823,99.98123931884766,negative,0.0
8824,99.65890502929688,negative,0.0
8825,99.50453186035156,negative,0.0
8826,90.07027435302734,negative,0.0
8827,99.63265991210938,negative,0.0
8828,97.96743774414062,negative,0.0
8829,97.78668212890624,negative,0.0
8830,99.81150817871094,negative,0.0
8831,99.9879379272461,negative,0.0
8832,99.9878387451172,negative,0.0
8833,99.99993896484376,negative,0.0
8834,99.395751953125,negative,0.0
8835,99.54783630371094,positive,1.0
8836,99.99998474121094,negative,0.0
8837,99.275146484375,negative,0.0
8838,99.9982452392578,negative,0.0
8839,91.65162658691406,positive,1.0
8840,87.29589080810547,negative,0.0
8841,99.9999771118164,negative,0.0
8842,99.99774932861328,negative,0.0
8843,99.99889373779295,negative,0.0
8844,99.9999771118164,negative,0.0
8845,97.10332489013672,negative,0.0
8846,99.99486541748048,negative,0.0
8847,99.94188690185548,negative,0.0
8848,99.91667175292967,negative,0.0
8849,99.99996185302734,negative,0.0
8850,99.92388153076172,negative,0.0
8851,99.99989318847656,negative,0.0
8852,99.9974365234375,negative,0.0
8853,99.99967956542967,negative,0.0
8854,99.99612426757812,negative,0.0
8855,97.6672821044922,negative,0.0
8856,99.67538452148438,negative,0.0
8857,99.9872817993164,negative,0.0
8858,99.95699310302734,negative,0.0
8859,99.9999771118164,negative,0.0
8860,99.99380493164062,negative,0.0
8861,99.99967956542967,negative,0.0
8862,97.01020050048828,positive,1.0
8863,86.57340240478516,negative,0.0
8864,93.17546081542967,negative,0.0
8865,99.9759292602539,negative,0.0
8866,99.99958038330078,negative,0.0
8867,98.31523895263672,negative,0.0
8868,53.98855972290039,positive,1.0
8870,98.39952850341795,negative,0.0
8872,99.99959564208984,negative,0.0
8873,99.99974822998048,negative,0.0
8874,99.4502182006836,negative,0.0
8875,99.98565673828124,negative,0.0
8876,99.99976348876952,negative,0.0
8877,92.73274230957033,negative,0.0
8878,85.18890380859375,positive,1.0
8879,99.18353271484376,negative,0.0
8880,99.97901153564452,negative,0.0
8881,99.99998474121094,negative,0.0
8882,99.9857177734375,negative,0.0
8883,99.99980926513672,negative,0.0
8884,99.9951629638672,negative,0.0
8885,99.99998474121094,negative,0.0
8886,99.34973907470705,positive,1.0
8887,99.99830627441406,negative,0.0
8888,99.99644470214844,negative,0.0
8889,60.58112335205078,positive,1.0
8890,99.99978637695312,negative,0.0
8891,99.94831085205078,negative,0.0
8892,99.96553802490234,negative,0.0
8893,83.14378356933594,negative,0.0
8894,99.99175262451172,negative,0.0
8895,93.15579223632812,positive,1.0
8896,99.99349975585938,negative,0.0
8897,99.9996566772461,negative,0.0
8898,97.17526245117188,positive,1.0
8899,64.42804718017578,negative,0.0
8900,99.99838256835938,negative,0.0
8901,99.99998474121094,negative,0.0
8902,99.99993896484376,negative,0.0
8903,91.38885498046876,negative,0.0
8904,99.72824096679688,negative,0.0
8905,99.99862670898438,negative,0.0
8906,99.96927642822266,negative,0.0
8907,99.9982681274414,negative,0.0
8908,99.14728546142578,negative,0.0
8909,99.99954986572266,negative,0.0
8910,99.9995346069336,negative,0.0
8911,99.98798370361328,negative,0.0
8912,99.6772689819336,negative,0.0
8913,99.86631774902344,negative,0.0
8914,99.90686798095705,negative,0.0
8915,61.09659576416016,negative,0.0
8916,99.9151611328125,negative,0.0
8917,97.69075012207033,negative,0.0
8918,99.96571350097656,negative,0.0
8919,99.880615234375,negative,0.0
8920,95.20745086669922,negative,0.0
8921,87.23616027832031,positive,1.0
8922,99.99838256835938,negative,0.0
8923,99.87059783935548,negative,0.0
8924,99.99861907958984,negative,0.0
8925,97.75975036621094,negative,0.0
8926,99.5406265258789,negative,0.0
8927,99.928955078125,negative,0.0
8928,95.712646484375,negative,0.0
8929,100.0,negative,0.0
8930,99.99993896484376,negative,0.0
8931,96.3311767578125,negative,0.0
8932,99.32445526123048,negative,0.0
8933,99.990966796875,negative,0.0
8934,99.9982452392578,negative,0.0
8935,99.9992218017578,negative,0.0
8936,99.97003173828124,negative,0.0
8937,99.99982452392578,negative,0.0
8938,99.95823669433594,negative,0.0
8939,99.99707794189452,negative,0.0
8940,62.619422912597656,negative,0.0
8941,52.66925811767578,negative,0.0
8942,99.99998474121094,negative,0.0
8943,99.99652099609376,negative,0.0
8944,99.99783325195312,negative,0.0
8945,99.97053527832033,negative,0.0
8946,98.69435119628906,negative,0.0
8947,99.99947357177734,negative,0.0
8948,96.68797302246094,negative,0.0
8949,99.99463653564452,negative,0.0
8950,97.41372680664062,negative,0.0
8951,99.99171447753906,negative,0.0
8952,100.0,negative,0.0
8953,99.99993133544922,negative,0.0
8954,99.99617004394533,negative,0.0
8955,99.9992218017578,negative,0.0
8956,99.9940185546875,negative,0.0
8957,97.73860168457033,positive,1.0
8958,99.9954833984375,negative,0.0
8959,99.99309539794922,negative,0.0
8960,99.9977569580078,negative,0.0
8961,99.99980926513672,negative,0.0
8962,99.95272064208984,negative,0.0
8963,99.3761749267578,negative,0.0
8964,96.90003204345705,negative,0.0
8965,99.9014892578125,negative,0.0
8966,75.75614929199219,negative,0.0
8967,99.52123260498048,negative,0.0
8968,99.96946716308594,negative,0.0
8969,99.8868637084961,negative,0.0
8970,96.49703216552734,negative,0.0
8971,99.95004272460938,negative,0.0
8972,99.56158447265624,negative,0.0
8973,87.62645721435547,negative,0.0
8974,95.2341766357422,positive,1.0
8975,99.990478515625,negative,0.0
8976,98.88626098632812,positive,1.0
8977,99.99620056152344,negative,0.0
8978,99.99993896484376,negative,0.0
8979,99.99143981933594,negative,0.0
8980,77.03986358642578,negative,0.0
8981,99.95951080322266,negative,0.0
8982,99.9809799194336,negative,0.0
8983,99.99671936035156,negative,0.0
8984,99.99989318847656,negative,0.0
8985,99.9160614013672,negative,0.0
8986,96.81439208984376,negative,0.0
8987,99.99980926513672,negative,0.0
8988,99.9374771118164,negative,0.0
8989,99.99917602539062,negative,0.0
8990,99.98296356201172,negative,0.0
8991,100.0,negative,0.0
8992,99.99979400634766,negative,0.0
8993,99.99856567382812,negative,0.0
8994,99.99436950683594,negative,0.0
8995,99.4856948852539,negative,0.0
8996,99.642333984375,negative,0.0
8997,99.997802734375,negative,0.0
8998,99.95781707763672,negative,0.0
8999,99.99968719482422,negative,0.0
9000,99.99896240234376,negative,0.0
9001,99.99990844726562,negative,0.0
9002,99.99745178222656,negative,0.0
9003,99.99906158447266,negative,0.0
9004,99.97917938232422,negative,0.0
9006,99.99925994873048,negative,0.0
9007,99.99840545654295,negative,0.0
9008,99.93824005126952,negative,0.0
9009,98.99825286865234,negative,0.0
9010,99.99979400634766,negative,0.0
9011,99.99964141845705,negative,0.0
9012,99.99983215332033,negative,0.0
9013,72.60601806640625,positive,1.0
9014,99.99954986572266,negative,0.0
9015,99.99288177490234,negative,0.0
9016,99.80918884277344,negative,0.0
9017,99.996337890625,negative,0.0
9018,99.99951171875,negative,0.0
9019,99.98316955566406,negative,0.0
9020,99.9999771118164,negative,0.0
9021,91.85330963134766,positive,1.0
9022,99.96636962890624,negative,0.0
9023,99.98497009277344,negative,0.0
9024,99.9877700805664,negative,0.0
9025,83.619140625,positive,1.0
9026,55.56107711791992,positive,1.0
9027,99.9995574951172,negative,0.0
9028,99.78825378417967,negative,0.0
9029,90.80379486083984,positive,1.0
9030,99.8618392944336,negative,0.0
9031,99.9635009765625,negative,0.0
9032,99.99996185302734,negative,0.0
9033,99.86576080322266,negative,0.0
9034,99.7030029296875,negative,0.0
9035,99.99573516845705,negative,0.0
9036,98.36305236816406,negative,0.0
9037,99.99983215332033,negative,0.0
9038,99.43614196777344,negative,0.0
9039,99.9999771118164,negative,0.0
9040,99.9757080078125,negative,0.0
9041,99.99811553955078,negative,0.0
9042,99.96102142333984,negative,0.0
9043,99.99037170410156,negative,0.0
9044,99.47048950195312,negative,0.0
9045,99.99139404296876,negative,0.0
9046,99.99966430664062,negative,0.0
9047,99.61598205566406,negative,0.0
9048,99.99932098388672,negative,0.0
9049,99.58370971679688,negative,0.0
9050,99.99996185302734,negative,0.0
9051,99.68692779541016,negative,0.0
9052,99.98754119873048,negative,0.0
9053,99.97061157226562,negative,0.0
9054,99.23483276367188,negative,0.0
9055,99.79999542236328,negative,0.0
9056,91.60175323486328,negative,0.0
9057,99.4970474243164,negative,0.0
9058,99.9998779296875,negative,0.0
9059,99.99990844726562,negative,0.0
9060,99.99576568603516,negative,0.0
9061,99.91962432861328,negative,0.0
9062,99.99520874023438,negative,0.0
9063,99.9980697631836,negative,0.0
9064,95.18730926513672,positive,1.0
9065,95.977783203125,positive,1.0
9066,99.99134826660156,negative,0.0
9067,99.96759796142578,negative,0.0
9068,99.99993896484376,negative,0.0
9069,99.99964141845705,negative,0.0
9070,99.47040557861328,negative,0.0
9071,97.61174011230467,negative,0.0
9072,99.51902770996094,positive,1.0
9073,99.99900817871094,negative,0.0
9074,99.4237289428711,negative,0.0
9075,98.5609130859375,negative,0.0
9076,99.13978576660156,positive,1.0
9077,99.95701599121094,negative,0.0
9078,99.99996185302734,negative,0.0
9079,99.9953384399414,negative,0.0
9080,99.99854278564452,negative,0.0
9081,99.98265838623048,negative,0.0
9082,99.87261962890624,negative,0.0
9083,51.4622802734375,positive,1.0
9084,99.20943450927734,negative,0.0
9085,50.710697174072266,negative,0.0
9086,99.92474365234376,positive,1.0
9087,93.22391510009766,positive,1.0
9088,99.50884246826172,negative,0.0
9089,99.99665069580078,negative,0.0
9090,99.96109771728516,negative,0.0
9091,99.99712371826172,negative,0.0
9092,99.99984741210938,negative,0.0
9093,99.9998779296875,negative,0.0
9094,78.83846282958984,positive,1.0
9095,99.99842834472656,negative,0.0
9096,99.99909210205078,negative,0.0
9097,100.0,negative,0.0
9098,99.9982681274414,negative,0.0
9099,99.98699188232422,negative,0.0
9100,99.99268341064452,negative,0.0
9101,99.34413146972656,negative,0.0
9102,99.88538360595705,negative,0.0
9103,98.4850082397461,positive,1.0
9104,100.0,negative,0.0
9105,99.99976348876952,negative,0.0
9106,99.98062133789062,negative,0.0
9107,98.49755096435548,negative,0.0
9108,99.90840911865234,negative,0.0
9109,99.99979400634766,negative,0.0
9110,99.99998474121094,negative,0.0
9111,99.99998474121094,negative,0.0
9112,95.48424530029295,positive,1.0
9113,99.2702865600586,negative,0.0
9115,99.9990005493164,negative,0.0
9116,99.77066802978516,negative,0.0
9117,99.97042846679688,negative,0.0
9118,99.99959564208984,negative,0.0
9119,99.95652770996094,negative,0.0
9120,99.9979019165039,negative,0.0
9121,99.99996185302734,negative,0.0
9122,99.8011703491211,negative,0.0
9123,98.8789520263672,negative,0.0
9124,99.98897552490234,negative,0.0
9125,99.99970245361328,negative,0.0
9126,99.9770736694336,negative,0.0
9127,99.99699401855467,negative,0.0
9128,99.99565887451172,negative,0.0
9129,99.99917602539062,negative,0.0
9130,99.9905014038086,negative,0.0
9131,99.99984741210938,negative,0.0
9132,99.99667358398438,negative,0.0
9133,99.99860382080078,negative,0.0
9134,99.83208465576172,negative,0.0
9135,97.78900909423828,negative,0.0
9136,99.99991607666016,negative,0.0
9137,95.91676330566406,positive,1.0
9138,74.04622650146484,negative,0.0
9139,99.91522979736328,negative,0.0
9140,99.99996185302734,negative,0.0
9141,100.0,negative,0.0
9142,99.93511199951172,negative,0.0
9143,99.99872589111328,negative,0.0
9144,99.99623107910156,negative,0.0
9145,99.9989013671875,negative,0.0
9146,99.93097686767578,negative,0.0
9147,99.99967956542967,negative,0.0
9148,99.9996566772461,negative,0.0
9149,99.9866943359375,negative,0.0
9150,99.789306640625,negative,0.0
9151,95.57205963134766,positive,1.0
9152,99.9999771118164,negative,0.0
9153,99.99871063232422,negative,0.0
9154,99.98617553710938,negative,0.0
9155,99.99940490722656,negative,0.0
9156,99.99952697753906,negative,0.0
9157,99.99934387207033,negative,0.0
9158,99.99533081054688,negative,0.0
9159,99.99829864501952,negative,0.0
9160,99.98303985595705,negative,0.0
9161,99.9997100830078,negative,0.0
9162,99.93890380859376,negative,0.0
9163,94.44586944580078,positive,1.0
9164,99.47083282470705,negative,0.0
9165,99.9999542236328,negative,0.0
9166,99.45491790771484,positive,1.0
9167,99.99764251708984,negative,0.0
9168,100.0,negative,0.0
9169,98.2623291015625,negative,0.0
9170,99.9999542236328,negative,0.0
9171,99.9998550415039,negative,0.0
9172,98.56817626953124,positive,1.0
9173,99.86791229248048,negative,0.0
9174,98.59822082519533,negative,0.0
9175,99.9999771118164,negative,0.0
9176,93.888427734375,negative,0.0
9177,99.98053741455078,negative,0.0
9178,99.99974822998048,negative,0.0
9179,99.99993896484376,negative,0.0
9180,99.99972534179688,negative,0.0
9181,94.56883239746094,positive,1.0
9182,99.99928283691406,negative,0.0
9183,99.79109191894533,negative,0.0
9184,99.56099700927734,negative,0.0
9185,99.9998550415039,negative,0.0
9186,99.9677505493164,negative,0.0
9187,99.9057388305664,negative,0.0
9188,99.9998779296875,negative,0.0
9189,99.99752044677734,negative,0.0
9190,99.99872589111328,negative,0.0
9191,99.99928283691406,negative,0.0
9192,99.9954605102539,negative,0.0
9193,99.99849700927734,negative,0.0
9194,99.9649887084961,negative,0.0
9195,99.85625457763672,negative,0.0
9196,99.99998474121094,negative,0.0
9197,99.9994125366211,negative,0.0
9198,99.75199127197266,negative,0.0
9200,99.99980926513672,negative,0.0
9201,99.99952697753906,negative,0.0
9202,99.99964141845705,negative,0.0
9203,99.90143585205078,negative,0.0
9204,99.9892349243164,negative,0.0
9205,99.99197387695312,negative,0.0
9206,99.14990234375,negative,0.0
9207,99.99942779541016,negative,0.0
9208,99.99987030029295,negative,0.0
9209,99.99927520751952,negative,0.0
9210,99.1084976196289,negative,0.0
9211,99.78619384765624,negative,0.0
9212,99.99874877929688,negative,0.0
9213,99.9905014038086,negative,0.0
9214,99.5959014892578,negative,0.0
9215,99.83574676513672,negative,0.0
9216,99.9999542236328,negative,0.0
9217,99.21617126464844,positive,1.0
9218,99.7836685180664,negative,0.0
9219,99.95453643798828,negative,0.0
9220,99.99909210205078,negative,0.0
9221,99.9992218017578,negative,0.0
9222,99.87191772460938,negative,0.0
9223,99.2507553100586,negative,0.0
9224,99.99668884277344,negative,0.0
9225,99.1296615600586,negative,0.0
9226,99.91089630126952,negative,0.0
9227,99.9773178100586,negative,0.0
9228,99.48517608642578,negative,0.0
9229,99.9999542236328,negative,0.0
9230,99.99840545654295,negative,0.0
9231,83.66963195800781,negative,0.0
9232,99.99845886230467,negative,0.0
9233,99.99739074707033,negative,0.0
9234,99.99978637695312,negative,0.0
9235,99.99954986572266,negative,0.0
9236,99.98966217041016,negative,0.0
9237,99.99947357177734,negative,0.0
9238,84.38861083984375,positive,1.0
9239,99.99874877929688,negative,0.0
9240,98.32196807861328,positive,1.0
9241,96.39883422851562,negative,0.0
9242,99.8388442993164,negative,0.0
9243,99.9999771118164,negative,0.0
9244,99.98777770996094,negative,0.0
9245,99.94009399414062,negative,0.0
9246,99.99696350097656,negative,0.0
9247,99.9995574951172,negative,0.0
9248,75.8163070678711,positive,1.0
9249,99.99991607666016,negative,0.0
9250,99.99932861328124,negative,0.0
9251,99.98435974121094,negative,0.0
9252,99.9640121459961,negative,0.0
9253,99.99271392822266,negative,0.0
9254,83.1577377319336,negative,0.0
9255,89.36328125,positive,1.0
9256,99.99976348876952,negative,0.0
9257,99.78857421875,negative,0.0
9258,71.92974853515625,positive,1.0
9259,99.8463363647461,negative,0.0
9260,99.991943359375,negative,0.0
9261,99.99984741210938,negative,0.0
9262,99.98641967773438,negative,0.0
9263,99.67467498779295,negative,0.0
9264,99.33479309082033,negative,0.0
9265,99.99330139160156,negative,0.0
9266,99.6005630493164,negative,0.0
9267,97.49501037597656,positive,1.0
9268,99.93263244628906,negative,0.0
9269,99.88697052001952,negative,0.0
9270,99.80207824707033,negative,0.0
9271,99.99891662597656,negative,0.0
9272,99.99201202392578,negative,0.0
9273,99.99842834472656,negative,0.0
9274,98.03607940673828,positive,1.0
9275,99.98306274414062,negative,0.0
9276,99.9943389892578,negative,0.0
9277,95.98319244384766,positive,1.0
9278,99.9999771118164,negative,0.0
9279,99.99998474121094,negative,0.0
9280,99.9974136352539,negative,0.0
9281,99.71993255615234,negative,0.0
9282,99.99998474121094,negative,0.0
9283,99.370849609375,negative,0.0
9284,99.3418960571289,negative,0.0
9285,99.9597625732422,negative,0.0
9286,94.13448333740234,positive,1.0
9287,99.9995574951172,negative,0.0
9288,99.13563537597656,positive,1.0
9289,83.71713256835938,negative,0.0
9290,99.99622344970705,negative,0.0
9291,99.9999771118164,negative,0.0
9292,99.99934387207033,negative,0.0
9293,99.9166259765625,negative,0.0
9294,99.99993133544922,negative,0.0
9295,99.9250030517578,negative,0.0
9296,88.77267456054688,positive,1.0
9297,99.99208068847656,negative,0.0
9298,98.8215560913086,negative,0.0
9299,52.64555740356445,positive,1.0
9300,99.9374008178711,negative,0.0
9301,70.07029724121094,positive,1.0
9302,99.9962921142578,negative,0.0
9303,99.75677490234376,negative,0.0
9304,66.65995025634766,negative,0.0
9305,99.94918060302734,negative,0.0
9306,99.9985580444336,negative,0.0
9307,99.99983215332033,negative,0.0
9308,95.75021362304688,positive,1.0
9309,99.87665557861328,negative,0.0
9310,95.95084381103516,negative,0.0
9311,94.86687469482422,negative,0.0
9312,99.77574920654295,negative,0.0
9313,58.52536010742188,negative,0.0
9314,96.28620147705078,negative,0.0
9315,99.99998474121094,negative,0.0
9316,99.9645004272461,negative,0.0
9317,99.9867172241211,negative,0.0
9318,99.99949645996094,negative,0.0
9319,60.49728393554688,negative,0.0
9320,99.02400970458984,negative,0.0
9321,99.60374450683594,negative,0.0
9322,99.9927978515625,negative,0.0
9323,98.05828857421876,negative,0.0
9324,99.99703979492188,negative,0.0
9325,99.94645690917967,negative,0.0
9326,99.9990005493164,negative,0.0
9327,87.72300720214844,positive,1.0
9328,84.87645721435547,negative,0.0
9329,99.84595489501952,negative,0.0
9330,99.99765014648438,negative,0.0
9331,99.99980926513672,negative,0.0
9332,99.9985122680664,negative,0.0
9333,99.89822387695312,negative,0.0
9334,72.47120666503906,positive,1.0
9335,98.19756317138672,negative,0.0
9336,99.9997100830078,negative,0.0
9337,99.9764633178711,negative,0.0
9338,98.94737243652344,negative,0.0
9339,99.99650573730467,negative,0.0
9340,99.86976623535156,negative,0.0
9341,99.99693298339844,negative,0.0
9342,99.89085388183594,negative,0.0
9343,99.93282318115234,positive,1.0
9344,99.66773986816406,negative,0.0
9345,99.83384704589844,negative,0.0
9346,99.99369049072266,negative,0.0
9347,99.96636962890624,negative,0.0
9348,94.38005828857422,negative,0.0
9349,99.97650146484376,negative,0.0
9350,99.8971710205078,negative,0.0
9351,99.99949645996094,negative,0.0
9352,99.93708801269533,negative,0.0
9353,99.47298431396484,negative,0.0
9354,99.83612823486328,negative,0.0
9355,99.9964370727539,negative,0.0
9356,99.9995574951172,negative,0.0
9357,99.99998474121094,negative,0.0
9358,99.89903259277344,negative,0.0
9359,99.99034118652344,negative,0.0
9360,85.01914978027344,positive,1.0
9361,99.98870849609376,negative,0.0
9362,99.9949722290039,negative,0.0
9363,99.97622680664062,negative,0.0
9364,99.99750518798828,negative,0.0
9365,99.5222625732422,negative,0.0
9366,99.2453384399414,negative,0.0
9367,99.99854278564452,negative,0.0
9368,99.9990005493164,negative,0.0
9369,99.9999771118164,negative,0.0
9370,100.0,negative,0.0
9371,99.77713012695312,negative,0.0
9372,99.99803161621094,negative,0.0
9373,99.9832763671875,negative,0.0
9374,99.9999542236328,negative,0.0
9375,99.98944091796876,negative,0.0
9376,99.98402404785156,negative,0.0
9377,99.99872589111328,negative,0.0
9378,99.9909896850586,negative,0.0
9379,99.99878692626952,negative,0.0
9380,99.99951171875,negative,0.0
9381,99.5518798828125,negative,0.0
9382,99.99980926513672,negative,0.0
9383,99.42347717285156,negative,0.0
9384,99.9995346069336,negative,0.0
9385,73.80252075195312,positive,1.0
9386,99.83092498779295,negative,0.0
9387,95.66785430908205,positive,1.0
9388,99.99527740478516,negative,0.0
9389,99.9980239868164,negative,0.0
9390,99.9498519897461,negative,0.0
9391,99.98758697509766,negative,0.0
9392,99.9996566772461,negative,0.0
9393,100.0,negative,0.0
9394,99.98983001708984,negative,0.0
9395,99.93753814697266,negative,0.0
9396,99.99642181396484,negative,0.0
9397,99.98828125,negative,0.0
9398,99.9897003173828,negative,0.0
9399,99.99958038330078,negative,0.0
9400,97.87506103515624,positive,1.0
9401,99.99684143066406,negative,0.0
9402,99.99984741210938,negative,0.0
9403,99.9956283569336,negative,0.0
9404,99.99642181396484,negative,0.0
9405,99.99960327148438,negative,0.0
9406,51.75383758544922,positive,1.0
9407,99.99581909179688,negative,0.0
9408,99.68069458007812,negative,0.0
9409,99.99898529052734,negative,0.0
9410,99.99862670898438,negative,0.0
9411,99.9967803955078,negative,0.0
9412,98.47157287597656,negative,0.0
9413,99.8722152709961,negative,0.0
9414,99.7043228149414,negative,0.0
9415,99.8079071044922,negative,0.0
9416,99.67877960205078,negative,0.0
9417,97.16751098632812,negative,0.0
9418,54.46002578735352,negative,0.0
9419,99.99444580078124,negative,0.0
9420,99.9999771118164,negative,0.0
9421,97.73526000976562,positive,1.0
9422,99.78791809082033,negative,0.0
9423,99.99881744384766,negative,0.0
9424,99.96720886230467,negative,0.0
9425,99.98339080810548,negative,0.0
9426,99.99980926513672,negative,0.0
9427,99.99957275390624,negative,0.0
9428,99.29151916503906,positive,1.0
9429,99.99913024902344,negative,0.0
9430,99.9616241455078,negative,0.0
9431,98.9794464111328,positive,1.0
9432,99.27814483642578,negative,0.0
9433,99.80631256103516,negative,0.0
9434,99.05338287353516,negative,0.0
9435,99.99900817871094,negative,0.0
9436,99.99039459228516,negative,0.0
9437,99.99993896484376,negative,0.0
9438,100.0,negative,0.0
9439,99.99983215332033,negative,0.0
9440,98.17232513427734,negative,0.0
9441,79.52220916748047,positive,1.0
9442,97.7468490600586,negative,0.0
9443,99.97900390625,negative,0.0
9444,99.9989776611328,negative,0.0
9445,99.99952697753906,negative,0.0
9446,99.9609146118164,negative,0.0
9447,99.6524887084961,negative,0.0
9448,68.62118530273438,positive,1.0
9449,99.9646987915039,negative,0.0
9450,99.96766662597656,negative,0.0
9451,99.99991607666016,negative,0.0
9452,99.99232482910156,negative,0.0
9453,99.99178314208984,negative,0.0
9454,99.78529357910156,negative,0.0
9455,99.99807739257812,negative,0.0
9456,100.0,negative,0.0
9457,99.72530364990234,negative,0.0
9458,99.99877166748048,negative,0.0
9459,99.99803161621094,negative,0.0
9460,63.77749633789063,negative,0.0
9461,99.6665267944336,negative,0.0
9462,99.99974822998048,negative,0.0
