label,prob,CD45_NN_prediction,CD45_NN_prediction_value
4466,99.99617004394533,negative,0.0
4467,99.99998474121094,negative,0.0
4468,100.0,negative,0.0
4469,100.0,negative,0.0
4470,100.0,negative,0.0
4471,99.99998474121094,negative,0.0
4472,100.0,negative,0.0
4473,100.0,negative,0.0
4474,100.0,negative,0.0
4475,100.0,negative,0.0
4476,99.9906997680664,negative,0.0
4477,100.0,negative,0.0
4478,100.0,negative,0.0
4479,99.99842834472656,negative,0.0
4480,100.0,negative,0.0
4481,100.0,negative,0.0
4482,100.0,negative,0.0
4483,100.0,negative,0.0
4484,100.0,negative,0.0
4485,99.91903686523438,negative,0.0
4486,100.0,negative,0.0
4487,100.0,negative,0.0
4488,100.0,negative,0.0
4489,99.99993133544922,negative,0.0
4490,99.99998474121094,negative,0.0
4491,100.0,negative,0.0
4492,100.0,negative,0.0
4493,99.99996185302734,negative,0.0
4494,99.99979400634766,negative,0.0
4495,99.99993896484376,negative,0.0
4496,99.838623046875,negative,0.0
4497,100.0,negative,0.0
4498,100.0,negative,0.0
4499,99.9972915649414,negative,0.0
4500,99.2841339111328,negative,0.0
4501,99.99836730957033,negative,0.0
4502,100.0,negative,0.0
4503,99.99398803710938,negative,0.0
4504,94.90863800048828,negative,0.0
4505,100.0,negative,0.0
4506,100.0,negative,0.0
4507,100.0,negative,0.0
4508,100.0,negative,0.0
4509,100.0,negative,0.0
4510,100.0,negative,0.0
4511,99.97396087646484,negative,0.0
4512,99.96786499023438,negative,0.0
4513,100.0,negative,0.0
4514,96.36322784423828,negative,0.0
4515,99.98277282714844,negative,0.0
4516,99.97796630859376,negative,0.0
4517,100.0,negative,0.0
4518,100.0,negative,0.0
4519,99.99998474121094,negative,0.0
4520,99.99982452392578,negative,0.0
4521,100.0,negative,0.0
4522,100.0,negative,0.0
4523,99.9998550415039,negative,0.0
4524,99.99951171875,negative,0.0
4525,100.0,negative,0.0
4526,100.0,negative,0.0
4527,82.87992858886719,positive,1.0
4528,100.0,negative,0.0
4529,99.9999771118164,negative,0.0
4530,92.6691436767578,negative,0.0
4531,100.0,negative,0.0
4532,100.0,negative,0.0
4533,99.99974060058594,negative,0.0
4534,99.98661041259766,negative,0.0
4535,100.0,negative,0.0
4536,100.0,negative,0.0
4537,100.0,negative,0.0
4538,100.0,negative,0.0
4539,99.06380462646484,negative,0.0
4540,99.99991607666016,negative,0.0
4541,99.9999771118164,negative,0.0
4542,100.0,negative,0.0
4543,99.99923706054688,negative,0.0
4544,99.98822021484376,negative,0.0
4545,99.99526977539062,negative,0.0
4546,100.0,negative,0.0
4547,99.99915313720705,negative,0.0
4548,99.99979400634766,negative,0.0
4549,100.0,negative,0.0
4550,99.99592590332033,negative,0.0
4551,100.0,negative,0.0
4552,100.0,negative,0.0
4553,98.21331024169922,negative,0.0
4554,100.0,negative,0.0
4555,55.91491317749024,positive,1.0
4556,99.99978637695312,negative,0.0
4557,99.99990844726562,negative,0.0
4558,100.0,negative,0.0
4559,98.58303833007812,negative,0.0
4560,100.0,negative,0.0
4561,100.0,negative,0.0
4562,100.0,negative,0.0
4563,99.99993896484376,negative,0.0
4564,99.97872924804688,positive,1.0
4565,99.99932861328124,negative,0.0
4566,99.9999771118164,negative,0.0
4567,100.0,negative,0.0
4568,99.9999771118164,negative,0.0
4569,99.8992156982422,positive,1.0
4570,99.9999542236328,negative,0.0
4571,100.0,negative,0.0
4572,100.0,negative,0.0
4573,100.0,negative,0.0
4574,100.0,negative,0.0
4575,100.0,negative,0.0
4576,100.0,negative,0.0
4577,100.0,negative,0.0
4578,99.99906158447266,negative,0.0
4579,99.5344696044922,positive,1.0
4580,100.0,negative,0.0
4581,100.0,negative,0.0
4582,99.9999771118164,negative,0.0
4583,100.0,negative,0.0
4584,100.0,negative,0.0
4585,100.0,negative,0.0
4586,100.0,negative,0.0
4587,99.99979400634766,negative,0.0
4588,100.0,negative,0.0
4589,100.0,negative,0.0
4590,99.95677185058594,negative,0.0
4591,100.0,negative,0.0
4592,99.90900421142578,negative,0.0
4593,100.0,negative,0.0
4594,99.9990005493164,negative,0.0
4595,100.0,negative,0.0
4596,99.99967956542967,negative,0.0
4597,50.36689758300781,positive,1.0
4598,99.9921417236328,negative,0.0
4599,99.99993133544922,negative,0.0
4600,100.0,negative,0.0
4601,100.0,negative,0.0
4602,99.9999542236328,negative,0.0
4603,100.0,negative,0.0
4604,100.0,negative,0.0
4605,100.0,negative,0.0
4606,99.9999771118164,negative,0.0
4607,99.89459228515624,positive,1.0
4608,99.99968719482422,negative,0.0
4609,100.0,negative,0.0
4610,99.9882354736328,negative,0.0
4611,100.0,negative,0.0
4612,100.0,negative,0.0
4613,99.9999771118164,negative,0.0
4614,99.99993133544922,negative,0.0
4615,100.0,negative,0.0
4616,100.0,negative,0.0
4617,100.0,negative,0.0
4618,99.99224853515624,negative,0.0
4619,99.99993896484376,negative,0.0
4620,99.99769592285156,negative,0.0
4621,99.70812225341795,negative,0.0
4622,99.99998474121094,negative,0.0
4623,99.99372863769533,negative,0.0
4624,100.0,negative,0.0
4625,100.0,negative,0.0
4626,99.99961853027344,negative,0.0
4627,100.0,negative,0.0
4628,99.99966430664062,negative,0.0
4629,99.99459838867188,negative,0.0
4630,100.0,negative,0.0
4631,100.0,negative,0.0
4632,100.0,negative,0.0
4633,100.0,negative,0.0
4634,100.0,negative,0.0
4635,99.9999542236328,negative,0.0
4636,58.61749649047852,positive,1.0
4637,100.0,negative,0.0
4638,100.0,negative,0.0
4639,99.72936248779295,positive,1.0
4640,100.0,negative,0.0
4641,99.9819107055664,negative,0.0
4642,99.9346160888672,negative,0.0
4643,100.0,negative,0.0
4644,100.0,negative,0.0
4645,100.0,negative,0.0
4646,99.97915649414062,negative,0.0
4647,100.0,negative,0.0
4648,100.0,negative,0.0
4649,99.99909210205078,negative,0.0
4650,99.9999542236328,negative,0.0
4651,100.0,negative,0.0
4652,100.0,negative,0.0
4653,100.0,negative,0.0
4654,99.88538360595705,negative,0.0
4655,99.99982452392578,negative,0.0
4656,98.54007720947266,positive,1.0
4657,99.99868774414062,negative,0.0
4658,99.93233489990234,negative,0.0
4659,99.9999542236328,negative,0.0
4660,100.0,negative,0.0
4661,100.0,negative,0.0
4662,100.0,negative,0.0
4663,100.0,negative,0.0
4664,100.0,negative,0.0
4665,100.0,negative,0.0
4666,99.3836669921875,negative,0.0
4668,100.0,negative,0.0
4669,99.67961883544922,positive,1.0
4670,100.0,negative,0.0
4671,100.0,negative,0.0
4672,100.0,negative,0.0
4673,99.99998474121094,negative,0.0
4674,100.0,negative,0.0
4675,100.0,negative,0.0
4676,100.0,negative,0.0
4677,100.0,negative,0.0
4678,100.0,negative,0.0
4679,100.0,negative,0.0
4680,100.0,negative,0.0
4681,99.98355102539062,negative,0.0
4682,99.9999542236328,negative,0.0
4683,99.95917510986328,positive,1.0
4684,100.0,negative,0.0
4685,100.0,negative,0.0
4686,100.0,negative,0.0
4687,99.29156494140624,positive,1.0
4688,99.99987030029295,negative,0.0
4689,99.9996566772461,negative,0.0
4690,100.0,negative,0.0
4691,100.0,negative,0.0
4692,99.97815704345705,negative,0.0
4693,99.99983215332033,negative,0.0
4694,100.0,negative,0.0
4695,100.0,negative,0.0
4696,100.0,negative,0.0
4697,100.0,negative,0.0
4698,100.0,negative,0.0
4699,99.99983215332033,negative,0.0
4700,99.9990692138672,negative,0.0
4701,99.99476623535156,negative,0.0
4702,99.99993133544922,negative,0.0
4703,99.99860382080078,negative,0.0
4704,100.0,negative,0.0
4705,100.0,negative,0.0
4706,99.99998474121094,negative,0.0
4707,99.99053192138672,negative,0.0
4708,99.9999771118164,negative,0.0
4709,99.95613861083984,positive,1.0
4710,99.99996185302734,negative,0.0
4711,100.0,negative,0.0
4712,100.0,negative,0.0
4713,100.0,negative,0.0
4714,100.0,negative,0.0
4715,100.0,negative,0.0
4716,97.5861587524414,positive,1.0
4717,100.0,negative,0.0
4718,99.99840545654295,negative,0.0
4719,100.0,negative,0.0
4720,100.0,negative,0.0
4721,100.0,negative,0.0
4722,100.0,negative,0.0
4723,100.0,negative,0.0
4724,100.0,negative,0.0
4725,100.0,negative,0.0
4726,100.0,negative,0.0
4727,98.51729583740234,positive,1.0
4728,95.12361145019533,negative,0.0
4729,99.9051284790039,negative,0.0
4730,100.0,negative,0.0
4731,100.0,negative,0.0
4732,99.99915313720705,negative,0.0
4733,100.0,negative,0.0
4734,99.99998474121094,negative,0.0
4735,100.0,negative,0.0
4736,100.0,negative,0.0
4737,100.0,negative,0.0
4738,99.98978424072266,negative,0.0
4739,99.9999542236328,negative,0.0
4740,99.9999771118164,negative,0.0
4741,99.99990844726562,negative,0.0
4742,100.0,negative,0.0
4743,99.99944305419922,negative,0.0
4744,61.92941665649414,positive,1.0
4745,99.99996185302734,negative,0.0
4746,100.0,negative,0.0
4747,99.99713897705078,negative,0.0
4748,99.99968719482422,negative,0.0
4749,100.0,negative,0.0
4750,100.0,negative,0.0
4751,99.9999771118164,negative,0.0
4752,100.0,negative,0.0
4753,100.0,negative,0.0
4754,99.99989318847656,negative,0.0
4755,99.99957275390624,negative,0.0
4756,99.99977111816406,negative,0.0
4757,100.0,negative,0.0
4758,99.93431091308594,negative,0.0
4759,99.99829864501952,negative,0.0
4760,100.0,negative,0.0
4761,100.0,negative,0.0
4762,99.8175277709961,negative,0.0
4763,100.0,negative,0.0
4764,100.0,negative,0.0
4765,99.9999771118164,negative,0.0
4766,100.0,negative,0.0
4767,99.9999771118164,negative,0.0
4768,100.0,negative,0.0
4769,99.9911880493164,negative,0.0
4770,100.0,negative,0.0
4771,100.0,negative,0.0
4772,100.0,negative,0.0
4773,100.0,negative,0.0
4774,99.99989318847656,negative,0.0
4775,99.88815307617188,positive,1.0
4776,99.45993041992188,negative,0.0
4777,99.9999542236328,negative,0.0
4778,99.99915313720705,negative,0.0
4779,99.78884887695312,negative,0.0
4780,83.84297180175781,negative,0.0
4781,100.0,negative,0.0
4782,99.99898529052734,negative,0.0
4783,100.0,negative,0.0
4784,99.99998474121094,negative,0.0
4785,99.99998474121094,negative,0.0
4786,100.0,negative,0.0
4787,99.50064086914062,negative,0.0
4788,100.0,negative,0.0
4789,100.0,negative,0.0
4790,100.0,negative,0.0
4791,100.0,negative,0.0
4792,99.9980239868164,negative,0.0
4793,99.99980926513672,negative,0.0
4794,99.99990844726562,negative,0.0
4795,99.99998474121094,negative,0.0
4796,59.139678955078125,positive,1.0
4797,100.0,negative,0.0
4798,70.59478759765625,positive,1.0
4799,100.0,negative,0.0
4800,97.55250549316406,positive,1.0
4801,99.99998474121094,negative,0.0
4802,100.0,negative,0.0
4803,99.99990844726562,negative,0.0
4804,99.9999771118164,negative,0.0
4805,100.0,negative,0.0
4806,100.0,negative,0.0
4807,99.99998474121094,negative,0.0
4808,100.0,negative,0.0
4809,100.0,negative,0.0
4810,99.99977111816406,negative,0.0
4811,100.0,negative,0.0
4812,99.99884033203124,negative,0.0
4813,100.0,negative,0.0
4814,100.0,negative,0.0
4815,99.99998474121094,negative,0.0
4816,99.64469909667967,positive,1.0
4817,99.99595642089844,negative,0.0
4818,100.0,negative,0.0
4819,91.6191177368164,negative,0.0
4820,100.0,negative,0.0
4821,99.99991607666016,negative,0.0
4822,100.0,negative,0.0
4823,99.99945068359376,negative,0.0
4824,100.0,negative,0.0
4825,100.0,negative,0.0
4826,100.0,negative,0.0
4827,99.99998474121094,negative,0.0
4828,99.99979400634766,negative,0.0
4829,100.0,negative,0.0
4830,100.0,negative,0.0
4831,99.9999771118164,negative,0.0
4832,100.0,negative,0.0
4833,100.0,negative,0.0
4834,99.99410247802734,negative,0.0
4835,100.0,negative,0.0
4836,73.48173522949219,positive,1.0
4837,100.0,negative,0.0
4838,100.0,negative,0.0
4839,99.9999771118164,negative,0.0
4840,100.0,negative,0.0
4841,100.0,negative,0.0
4842,99.9804229736328,negative,0.0
4843,100.0,negative,0.0
4844,99.99998474121094,negative,0.0
4845,99.10880279541016,negative,0.0
4846,100.0,negative,0.0
4847,99.99977111816406,negative,0.0
4848,100.0,negative,0.0
4849,99.9993667602539,positive,1.0
4850,100.0,negative,0.0
4851,72.70675659179688,positive,1.0
4852,99.99987030029295,negative,0.0
4853,99.99991607666016,negative,0.0
4854,99.5100555419922,positive,1.0
4855,100.0,negative,0.0
4856,99.99978637695312,negative,0.0
4858,100.0,negative,0.0
4859,99.9803237915039,negative,0.0
4860,99.99964141845705,negative,0.0
4861,100.0,negative,0.0
4862,100.0,negative,0.0
4863,100.0,negative,0.0
4864,100.0,negative,0.0
4865,100.0,negative,0.0
4866,99.99982452392578,negative,0.0
4867,99.9999542236328,negative,0.0
4869,100.0,negative,0.0
4870,100.0,negative,0.0
4871,99.99978637695312,negative,0.0
4872,100.0,negative,0.0
4873,100.0,negative,0.0
4874,99.9994888305664,negative,0.0
4875,85.18228149414062,negative,0.0
4876,100.0,negative,0.0
4877,100.0,negative,0.0
4878,99.99978637695312,negative,0.0
4879,100.0,negative,0.0
4880,100.0,negative,0.0
4881,100.0,negative,0.0
4882,99.9999542236328,negative,0.0
4883,99.99978637695312,negative,0.0
4884,100.0,negative,0.0
4885,99.99977111816406,negative,0.0
4886,100.0,negative,0.0
4887,99.99998474121094,negative,0.0
4889,100.0,negative,0.0
4890,100.0,negative,0.0
4891,99.92205047607422,positive,1.0
4892,98.31736755371094,negative,0.0
4893,99.97723388671876,negative,0.0
4894,99.99977111816406,negative,0.0
4895,100.0,negative,0.0
4896,100.0,negative,0.0
4897,99.58544921875,positive,1.0
4898,100.0,negative,0.0
4899,100.0,negative,0.0
4900,100.0,negative,0.0
4901,79.26883697509766,positive,1.0
4902,99.99974822998048,negative,0.0
4903,100.0,negative,0.0
4904,99.99998474121094,negative,0.0
4905,99.99451446533205,positive,1.0
4906,100.0,negative,0.0
4907,100.0,negative,0.0
4908,100.0,negative,0.0
4909,100.0,negative,0.0
4910,99.99974060058594,negative,0.0
4911,99.32301330566406,negative,0.0
4912,99.3254623413086,negative,0.0
4913,99.99996185302734,negative,0.0
4914,99.99968719482422,negative,0.0
4915,99.99635314941406,negative,0.0
4916,100.0,negative,0.0
4917,99.96151733398438,positive,1.0
4918,99.99996185302734,negative,0.0
4919,99.99996185302734,negative,0.0
4920,100.0,negative,0.0
4921,99.99990844726562,negative,0.0
4922,99.99993896484376,negative,0.0
4923,99.9993667602539,negative,0.0
4924,100.0,negative,0.0
4925,100.0,negative,0.0
4926,100.0,negative,0.0
4927,100.0,negative,0.0
4928,99.9937744140625,positive,1.0
4929,99.96405029296876,negative,0.0
4930,99.9996337890625,negative,0.0
4931,100.0,negative,0.0
4932,99.98847198486328,negative,0.0
4933,100.0,negative,0.0
4934,99.044677734375,positive,1.0
4935,99.9972915649414,negative,0.0
4936,100.0,negative,0.0
4937,99.9858169555664,negative,0.0
4938,99.99720001220705,negative,0.0
4939,99.99996185302734,negative,0.0
4940,100.0,negative,0.0
4941,100.0,negative,0.0
4942,99.9996566772461,negative,0.0
4943,99.99998474121094,negative,0.0
4944,100.0,negative,0.0
4945,100.0,negative,0.0
4946,99.31716918945312,negative,0.0
4947,99.63228607177734,positive,1.0
4948,99.9999771118164,negative,0.0
4949,56.10999298095703,positive,1.0
4950,99.9999542236328,negative,0.0
4951,100.0,negative,0.0
4952,99.9994659423828,negative,0.0
4953,99.94348907470705,negative,0.0
4954,100.0,negative,0.0
4955,100.0,negative,0.0
4956,56.25138854980469,positive,1.0
4957,99.99823760986328,negative,0.0
4958,99.99998474121094,negative,0.0
4959,100.0,negative,0.0
4960,84.89664459228516,negative,0.0
4961,99.95436096191406,negative,0.0
4962,99.9980697631836,negative,0.0
4963,100.0,negative,0.0
4964,99.36749267578124,negative,0.0
4965,96.74087524414062,negative,0.0
4966,100.0,negative,0.0
4967,100.0,negative,0.0
4968,99.99266052246094,positive,1.0
4969,99.9938507080078,negative,0.0
4970,99.99993896484376,negative,0.0
4971,99.9984359741211,negative,0.0
4972,99.99932861328124,negative,0.0
4973,99.99996185302734,negative,0.0
4974,100.0,negative,0.0
4975,100.0,negative,0.0
4976,100.0,negative,0.0
4977,100.0,negative,0.0
4978,100.0,negative,0.0
4979,100.0,negative,0.0
4980,98.9034652709961,positive,1.0
4981,99.8251953125,positive,1.0
4982,100.0,negative,0.0
4983,100.0,negative,0.0
4984,100.0,negative,0.0
4985,99.99996185302734,negative,0.0
4986,99.9029541015625,negative,0.0
4987,99.93913269042967,positive,1.0
4988,99.98802185058594,negative,0.0
4989,91.29315185546876,negative,0.0
4990,100.0,negative,0.0
4991,99.99998474121094,negative,0.0
4992,97.49951934814452,positive,1.0
4993,99.99739837646484,negative,0.0
4994,99.9516372680664,negative,0.0
4995,99.99980926513672,negative,0.0
4996,100.0,negative,0.0
4997,100.0,negative,0.0
4998,100.0,negative,0.0
4999,96.3025894165039,positive,1.0
5000,99.97479248046876,negative,0.0
5001,100.0,negative,0.0
5002,100.0,negative,0.0
5003,99.98414611816406,negative,0.0
5004,98.46326446533205,negative,0.0
5005,99.99260711669922,negative,0.0
5006,100.0,negative,0.0
5007,100.0,negative,0.0
5008,86.76881408691406,negative,0.0
5009,99.56802368164062,positive,1.0
5010,99.99998474121094,negative,0.0
5011,99.05519104003906,negative,0.0
5012,100.0,negative,0.0
5013,100.0,negative,0.0
5014,52.424354553222656,negative,0.0
5015,99.92984771728516,positive,1.0
5016,99.99980926513672,negative,0.0
5017,100.0,negative,0.0
5018,100.0,negative,0.0
5019,100.0,negative,0.0
5020,100.0,negative,0.0
5021,100.0,negative,0.0
5022,95.33890533447266,positive,1.0
5023,99.15023040771484,positive,1.0
5024,100.0,negative,0.0
5025,100.0,negative,0.0
5026,100.0,negative,0.0
5027,100.0,negative,0.0
5028,99.9653778076172,negative,0.0
5029,99.99042510986328,negative,0.0
5030,100.0,negative,0.0
5031,100.0,negative,0.0
5032,100.0,negative,0.0
5033,100.0,negative,0.0
5034,50.23830032348633,negative,0.0
5035,99.9999542236328,negative,0.0
5036,99.99998474121094,negative,0.0
5037,99.99984741210938,negative,0.0
5038,99.9963150024414,negative,0.0
5039,99.99152374267578,negative,0.0
5040,100.0,negative,0.0
5041,100.0,negative,0.0
5042,100.0,negative,0.0
5043,100.0,negative,0.0
5044,100.0,negative,0.0
5045,99.99796295166016,negative,0.0
5046,99.99977111816406,negative,0.0
5047,99.99996185302734,negative,0.0
5048,99.97396087646484,negative,0.0
5049,99.98323059082033,positive,1.0
5050,99.9999542236328,negative,0.0
5051,100.0,negative,0.0
5052,88.66849517822266,positive,1.0
5053,100.0,negative,0.0
5054,100.0,negative,0.0
5055,100.0,negative,0.0
5056,68.91836547851562,positive,1.0
5057,100.0,negative,0.0
5058,99.9995574951172,negative,0.0
5059,100.0,negative,0.0
5060,99.99998474121094,negative,0.0
5061,98.66519927978516,positive,1.0
5062,99.99984741210938,negative,0.0
5063,98.9894561767578,positive,1.0
5064,100.0,negative,0.0
5065,99.90396881103516,positive,1.0
5066,99.9953842163086,positive,1.0
5067,89.53196716308594,negative,0.0
5068,99.75513458251952,negative,0.0
5069,99.9999542236328,negative,0.0
5070,99.52175903320312,negative,0.0
5071,100.0,negative,0.0
5072,100.0,negative,0.0
5073,100.0,negative,0.0
5074,100.0,negative,0.0
5075,99.9845733642578,negative,0.0
5076,100.0,negative,0.0
5077,100.0,negative,0.0
5078,97.67571258544922,positive,1.0
5079,100.0,negative,0.0
5080,100.0,negative,0.0
5081,100.0,negative,0.0
5082,100.0,negative,0.0
5083,99.09254455566406,negative,0.0
5084,100.0,negative,0.0
5085,99.99959564208984,negative,0.0
5086,64.52853393554688,positive,1.0
5087,100.0,negative,0.0
5088,100.0,negative,0.0
5089,100.0,negative,0.0
5090,99.99972534179688,negative,0.0
5091,99.99993133544922,negative,0.0
5092,99.9999542236328,negative,0.0
5093,92.04802703857422,negative,0.0
5094,100.0,negative,0.0
5095,100.0,negative,0.0
5096,100.0,negative,0.0
5097,100.0,negative,0.0
5098,100.0,negative,0.0
5099,100.0,negative,0.0
5100,100.0,negative,0.0
5101,100.0,negative,0.0
5102,99.99970245361328,negative,0.0
5103,99.99524688720705,negative,0.0
5104,99.99982452392578,negative,0.0
5105,99.99998474121094,negative,0.0
5106,100.0,negative,0.0
5107,99.99559020996094,negative,0.0
5108,100.0,negative,0.0
5109,100.0,negative,0.0
5110,99.99998474121094,negative,0.0
5111,99.9995346069336,negative,0.0
5112,97.44644927978516,positive,1.0
5113,99.9878387451172,negative,0.0
5114,99.84120178222656,negative,0.0
5115,99.99095153808594,negative,0.0
5116,98.6317901611328,negative,0.0
5117,99.98370361328124,positive,1.0
5118,99.21299743652344,positive,1.0
5119,100.0,negative,0.0
5120,100.0,negative,0.0
5121,99.99964141845705,negative,0.0
5122,100.0,negative,0.0
5123,99.99930572509766,negative,0.0
5124,100.0,negative,0.0
5125,100.0,negative,0.0
5126,100.0,negative,0.0
5127,99.99998474121094,negative,0.0
5128,100.0,negative,0.0
5129,100.0,negative,0.0
5130,100.0,negative,0.0
5131,100.0,negative,0.0
5132,96.8366928100586,positive,1.0
5133,99.99998474121094,negative,0.0
5134,99.99996185302734,negative,0.0
5135,99.77490234375,negative,0.0
5136,100.0,negative,0.0
5137,99.99996185302734,negative,0.0
5138,100.0,negative,0.0
5139,100.0,negative,0.0
5140,100.0,negative,0.0
5141,99.99998474121094,negative,0.0
5142,100.0,negative,0.0
5143,100.0,negative,0.0
5144,100.0,negative,0.0
5145,91.0512237548828,positive,1.0
5146,99.99597930908205,negative,0.0
5147,98.09048461914062,negative,0.0
5148,100.0,negative,0.0
5149,100.0,negative,0.0
5150,99.99966430664062,negative,0.0
5151,69.51110076904297,negative,0.0
5152,99.99987030029295,negative,0.0
5153,99.8293914794922,negative,0.0
5154,100.0,negative,0.0
5155,100.0,negative,0.0
5156,100.0,negative,0.0
5157,100.0,negative,0.0
5158,99.99894714355467,negative,0.0
5159,97.976806640625,positive,1.0
5160,96.73137664794922,negative,0.0
5161,100.0,negative,0.0
5162,99.99983215332033,negative,0.0
5163,100.0,negative,0.0
5164,100.0,negative,0.0
5165,100.0,negative,0.0
5166,99.46907043457033,negative,0.0
5167,83.01883697509766,positive,1.0
5168,100.0,negative,0.0
5169,100.0,negative,0.0
5170,77.08470916748047,positive,1.0
5171,100.0,negative,0.0
5172,100.0,negative,0.0
5173,99.99978637695312,negative,0.0
5174,99.99998474121094,negative,0.0
5175,100.0,negative,0.0
5176,100.0,negative,0.0
5177,100.0,negative,0.0
5178,99.99967956542967,negative,0.0
5179,100.0,negative,0.0
5180,99.9999771118164,negative,0.0
5181,99.4052734375,negative,0.0
5182,100.0,negative,0.0
5183,100.0,negative,0.0
5184,99.99954986572266,negative,0.0
5185,100.0,negative,0.0
5186,94.14551544189452,positive,1.0
5187,100.0,negative,0.0
5188,100.0,negative,0.0
5189,99.99674224853516,negative,0.0
5190,100.0,negative,0.0
5191,100.0,negative,0.0
5192,99.99990844726562,negative,0.0
5193,99.99998474121094,negative,0.0
5194,100.0,negative,0.0
5195,99.94416809082033,positive,1.0
5196,99.99993896484376,negative,0.0
5197,100.0,negative,0.0
5198,99.98546600341795,negative,0.0
5199,100.0,negative,0.0
5200,100.0,negative,0.0
5201,99.99272918701172,negative,0.0
5202,100.0,negative,0.0
5203,100.0,negative,0.0
5204,99.99940490722656,negative,0.0
5205,100.0,negative,0.0
5206,100.0,negative,0.0
5207,85.53491973876953,negative,0.0
5208,100.0,negative,0.0
5209,100.0,negative,0.0
5210,99.97337341308594,negative,0.0
5211,100.0,negative,0.0
5212,99.99954986572266,negative,0.0
5213,100.0,negative,0.0
5214,100.0,negative,0.0
5215,99.99935913085938,negative,0.0
5216,100.0,negative,0.0
5217,100.0,negative,0.0
5218,100.0,negative,0.0
5219,99.80916595458984,positive,1.0
5220,55.83509063720703,positive,1.0
5221,99.9997100830078,negative,0.0
5222,99.99661254882812,negative,0.0
5223,99.99998474121094,negative,0.0
5224,100.0,negative,0.0
5225,99.99927520751952,negative,0.0
5226,99.9999771118164,negative,0.0
5227,99.99998474121094,negative,0.0
5228,100.0,negative,0.0
5229,100.0,negative,0.0
5230,100.0,negative,0.0
5231,100.0,negative,0.0
5232,100.0,negative,0.0
5233,100.0,negative,0.0
5234,100.0,negative,0.0
5235,100.0,negative,0.0
5236,100.0,negative,0.0
5237,100.0,negative,0.0
5238,100.0,negative,0.0
5239,100.0,negative,0.0
5240,100.0,negative,0.0
5241,100.0,negative,0.0
5242,100.0,negative,0.0
5243,99.98614501953124,negative,0.0
5244,100.0,negative,0.0
5245,100.0,negative,0.0
5246,99.99993896484376,negative,0.0
5247,100.0,negative,0.0
5248,99.99925994873048,negative,0.0
5249,100.0,negative,0.0
5250,100.0,negative,0.0
5251,99.99993133544922,negative,0.0
5252,97.80997467041016,positive,1.0
5253,89.43729400634766,positive,1.0
5254,99.99982452392578,negative,0.0
5255,59.15909957885742,negative,0.0
5256,100.0,negative,0.0
5257,100.0,negative,0.0
5258,99.99829864501952,negative,0.0
5259,99.99543762207033,negative,0.0
5260,100.0,negative,0.0
5261,100.0,negative,0.0
5262,99.9998550415039,negative,0.0
5263,99.97216796875,negative,0.0
5264,100.0,negative,0.0
5265,100.0,negative,0.0
5266,99.99998474121094,negative,0.0
5267,100.0,negative,0.0
5268,100.0,negative,0.0
5269,99.9999771118164,negative,0.0
5270,99.99984741210938,negative,0.0
5271,100.0,negative,0.0
5272,100.0,negative,0.0
5273,100.0,negative,0.0
5274,100.0,negative,0.0
5275,99.99960327148438,negative,0.0
5276,100.0,negative,0.0
5277,99.9999771118164,negative,0.0
5278,99.97606658935548,negative,0.0
5279,99.99996185302734,negative,0.0
5280,99.98470306396484,negative,0.0
5281,93.71453094482422,positive,1.0
5282,89.78003692626953,positive,1.0
5283,100.0,negative,0.0
5284,99.9999771118164,negative,0.0
5285,76.50972747802734,positive,1.0
5286,100.0,negative,0.0
5287,100.0,negative,0.0
5288,100.0,negative,0.0
5289,100.0,negative,0.0
5290,99.99964141845705,negative,0.0
5291,99.99718475341795,negative,0.0
5292,99.99990844726562,negative,0.0
5293,99.9999771118164,negative,0.0
5294,100.0,negative,0.0
5295,99.99612426757812,negative,0.0
5296,100.0,negative,0.0
5297,100.0,negative,0.0
5298,100.0,negative,0.0
5299,99.96331024169922,negative,0.0
5300,100.0,negative,0.0
5301,99.99998474121094,negative,0.0
5302,100.0,negative,0.0
5303,100.0,negative,0.0
5304,100.0,negative,0.0
5305,100.0,negative,0.0
5306,99.93751525878906,negative,0.0
5307,99.99987030029295,negative,0.0
5308,100.0,negative,0.0
5309,99.9969482421875,negative,0.0
5310,96.09561920166016,negative,0.0
5311,99.53319549560548,negative,0.0
5312,96.43050384521484,negative,0.0
5313,99.99998474121094,negative,0.0
5314,92.40037536621094,positive,1.0
5315,100.0,negative,0.0
5316,100.0,negative,0.0
5317,100.0,negative,0.0
5318,84.75007629394531,positive,1.0
5319,100.0,negative,0.0
5320,100.0,negative,0.0
5321,100.0,negative,0.0
5322,99.9210205078125,negative,0.0
5323,99.94786071777344,negative,0.0
5324,99.99903106689452,negative,0.0
5325,99.81851196289062,positive,1.0
5326,100.0,negative,0.0
5327,99.99990844726562,negative,0.0
5328,99.99996185302734,negative,0.0
5329,100.0,negative,0.0
5330,100.0,negative,0.0
5331,100.0,negative,0.0
5332,100.0,negative,0.0
5333,100.0,negative,0.0
5334,99.99967956542967,negative,0.0
5335,100.0,negative,0.0
5336,99.99996185302734,negative,0.0
5337,100.0,negative,0.0
5338,100.0,negative,0.0
5339,100.0,negative,0.0
5340,100.0,negative,0.0
5341,99.99998474121094,negative,0.0
5342,66.90737915039062,positive,1.0
5343,100.0,negative,0.0
5344,100.0,negative,0.0
5345,100.0,negative,0.0
