x, y, cell_label
10385.77981651376,5681.941896024465,29428
10393.45207253886,5717.984455958549,29467
10442.602184087364,5702.711388455538,29620
10452.480459770117,5740.12030651341,29621
10433.805555555557,5625.385416666667,29626
10443.10447761194,5654.835820895522,29663
10505.947293447294,5707.423076923077,29809
10509.71375464684,5741.6208178438665,29877
10518.222,5787.232,29887
10551.21794871795,5818.294871794872,30024
10578.915110356536,5823.954159592529,30089
10577.123188405798,5873.152173913043,30098
10588.748299319728,5765.006802721088,30139
10611.636627906975,5812.014534883721,30166
10623.039426523295,5924.050179211469,30245
10635.01677148847,5787.842767295598,30266
10639.506958250497,5904.532803180915,30267
10633.756097560976,5838.609756097561,30285
10662.150476190476,5805.489523809524,30352
10662.226164079822,5835.476718403547,30353
10689.591497227357,5913.215341959334,30401
10681.202460850112,5972.733780760626,30410
10708.343575418994,5994.463687150838,30518
10727.277182235835,5923.944869831546,30563
10731.274163568773,5875.082713754647,30569
10756.745639534884,5979.950581395349,30612
10755.03448275862,5933.251436781609,30648
10789.236966824645,5926.518957345972,30760
10802.263231197772,5960.74651810585,30786
10805.68008948546,5907.821029082774,30795
10813.153661464588,6006.434573829532,30812
10843.95739910314,6004.293721973094,30885
10868.600321027288,6154.756019261637,30982
10887.280238500853,6077.190800681431,30991
10895.23126734505,6137.848288621647,31014
10893.390365448506,6185.676910299003,31050
10927.454462659382,6213.453551912568,31151
10943.17494600432,6245.855291576674,31211
10945.428015564205,6114.229571984436,31215
10965.770459081836,6178.483033932136,31262
10973.038800705468,6268.626102292769,31287
10977.74173553719,6227.039256198347,31292
11004.556691449814,6142.877323420074,31343
10996.672143974962,6311.825508607199,31350
11020.92586490939,6349.247940691927,31421
11012.816666666668,6245.611111111111,31427
11034.31124807396,6311.15716486903,31468
11060.584474885844,6390.841324200913,31538
11074.7343387471,6274.92807424594,31566
11090.804270462631,6340.545670225386,31618
11088.734104046243,6261.945086705202,31640
11135.313479623825,6267.537617554859,31738
11149.4686774942,6402.47331786543,31766
11167.109004739335,6337.8278041074245,31820
11187.302512562814,6408.28743718593,31859
11203.123382226056,6490.550474547023,31896
11196.55376344086,6344.680107526881,31909
11216.468468468467,6563.70045045045,31936
11236.952688172045,6612.85376344086,31999
11246.394655704007,6549.697841726619,32011
11243.803738317756,6487.890186915888,32015
11287.16275659824,6457.017595307918,32142
11305.780423280425,6550.674603174603,32167
11355.981467181467,6643.844787644788,32263
11351.742307692308,6566.496153846154,32282
11358.732394366198,6535.784708249497,32299
11380.861760660247,6708.437414030262,32323
11362.701873935264,6792.066439522999,32324
11387.23550295858,6773.971597633136,32335
11367.041758241758,6616.175824175824,32346
11401.128486897718,6832.267117497887,32397
11404.35368577811,6578.33730454207,32411
11415.486880466471,6667.7959183673465,32454
11425.504456327986,6774.308377896613,32470
11448.833333333334,6880.724206349207,32532
11468.835,6823.294,32564
11508.999211977936,6908.222222222223,32648
11514.54411764706,6980.523755656109,32682
11524.823373173973,6839.662682602921,32707
11533.386404293382,6815.869409660108,32726
11538.822440087146,6788.056644880175,32728
11564.79357798165,6852.891437308868,32800
11578.25155279503,7009.281055900621,32845
11584.581609195402,6892.287356321839,32855
11613.795005202914,7071.166493236212,32908
11616.347581552303,6983.868391451068,32912
11614.92046659597,7025.304347826087,32918
11677.543872371283,6989.202320522118,33062
11688.430976430976,7182.6127946127945,33112
11700.729463307776,7144.358159912377,33130
11706.095577746077,7120.330955777461,33150
11707.58958068615,7219.500635324015,33159
11723.943107221006,7104.155361050328,33215
11729.738617200675,7186.077571669477,33222
11743.923988153998,7150.753208292202,33242
11759.844571428572,7080.634285714285,33295
11760.492771084337,7257.0204819277105,33300
11780.74619771863,7312.524714828897,33342
11795.401985111665,7246.843672456575,33391
11800.117001828154,7135.504570383912,33397
11810.62962962963,7342.771990740741,33421
11832.557692307691,7207.719780219781,33473
11836.427852348994,7280.947986577181,33474
11841.229246487866,7380.955938697318,33477
11867.041666666666,7299.751388888889,33535
11874.653666146643,7231.131045241809,33544
11866.901234567902,7268.358024691358,33562
11910.110339506173,7417.423611111111,33604
11896.85,7315.9,33606
11920.218241042345,7407.00325732899,33664
11930.896718146718,7384.7722007722,33672
11926.039603960397,7294.410891089109,33686
11978.668404588112,7488.865484880083,33773
11980.373540856031,7431.054474708171,33799
11988.567656765676,7554.23102310231,33813
12000.320685434515,7615.128518971848,33825
11996.469194312796,7571.867298578199,33833
12009.93373493976,7467.915662650603,33852
12044.957912457912,7561.527777777777,33905
12064.308823529413,7720.558823529412,33971
12074.683333333332,7620.483333333334,34015
12087.814655172411,7746.064655172414,34036
12102.58496732026,7694.384531590414,34054
12113.90212071778,7617.685970636216,34062
12116.64,7768.838181818181,34084
12140.612903225809,7815.940860215053,34147
12145.044750430292,7848.657487091222,34151
12151.993499458287,7796.108342361864,34154
12166.128503075872,7643.816131237184,34181
12194.782731776362,7799.45152158528,34239
12210.617148554336,7908.44965104686,34267
12215.589198036008,7882.070376432079,34292
12233.567541302236,7729.389698736638,34311
12238.580874872838,7844.148524923703,34326
12238.285714285714,7973.648648648648,34346
12264.54051054384,7944.938956714761,34379
12262.655990510084,7996.489916963226,34381
12287.27129750983,7898.899082568807,34425
12294.02600780234,7952.5045513654095,34428
12292.74318181818,8016.927272727273,34435
12311.703942075625,7807.543041029767,34442
12305.027777777776,7879.125,34455
12338.50250178699,7852.337383845604,34510
12322.597701149423,8079.580459770115,34511
12344.702863961817,7975.762529832936,34516
12337.455197132616,8033.965949820788,34527
12339.361809045226,8085.537688442211,34544
12357.422626788037,7895.827048114435,34554
12364.125899280576,8142.327338129497,34571
12380.427072402936,8056.989506820567,34603
12390.403522818257,7987.586068855084,34608
12438.75965665236,8006.367668097282,34714
12454.283931357257,8091.982839313572,34744
12465.736051502146,8226.74678111588,34772
12470.277955271566,8177.316293929713,34784
12479.60210526316,8063.850526315789,34795
12493.45920502092,8265.588912133891,34811
12505.23814229249,8179.947628458498,34815
12487.249180327868,8196.77049180328,34816
12517.13949013949,8127.194805194805,34844
12527.751547987617,8259.845975232198,34871
12527.69111969112,8301.142857142857,34888
12552.093237704918,8255.951844262296,34917
12560.632754342432,8350.658395368073,34938
12644.098348887292,8480.578607322326,35067
12643.494897959185,8405.865646258504,35072
12672.213636363636,8290.780909090909,35110
12682.92418032787,8521.40368852459,35140
12714.23698630137,8498.047945205479,35181
12721.838383838383,8609.858585858587,35208
12736.848566308245,8595.195340501792,35218
12755.393758300132,8541.056440903054,35242
12754.633576642336,8674.538686131387,35249
12755.481767955802,8737.165745856353,35255
12763.267489711934,8639.670781893004,35271
12772.788804071246,8612.01272264631,35277
12789.44235924933,8506.201072386059,35284
12778.859296482413,8778.765494137353,35285
12806.847887323944,8692.139906103286,35317
12815.660965180208,8649.904703726328,35321
12816.745743473326,8609.954597048809,35334
12817.633431085043,8865.92521994135,35336
12810.427015250543,8810.274509803921,35338
12832.23097826087,8515.679347826086,35345
12823.882736156353,8581.827361563517,35346
12830.194229415903,8759.545390570021,35348
12855.223958333334,8717.185763888889,35385
12865.182967398536,8766.094477711244,35390
12869.459657701713,8699.128769356153,35396
12869.131702728127,8942.428033866416,35399
12865.083213773314,8616.276901004305,35405
12859.44262295082,8817.819672131147,35410
12870.486419753086,8887.953086419753,35416
12885.010484927916,8998.798165137614,35428
12889.431972789116,9059.43537414966,35440
12920.154639175258,8666.896219931272,35461
12929.483436271756,8837.78439079169,35481
12936.535164835164,8932.898351648351,35488
12928.434782608696,9156.853754940712,35489
12943.68130690948,9082.542046063205,35490
12941.110429447852,8738.665644171779,35505
12952.561497326204,9025.9688057041,35508
