x, y, cell_label
9288.197632058287,4711.371584699454,25328
9314.220219435736,4650.979623824452,25434
9329.241106719368,4787.782608695652,25492
9336.896193771629,4700.532871972318,25543
9335.925729442972,4750.637931034483,25546
9359.55409356725,4741.562865497076,25622
9363.1968503937,4641.9488188976375,25675
9373.84533898305,4607.802966101695,25714
9398.761087267523,4893.640915593705,25809
9400.57319223986,4623.42504409171,25823
9425.544973544973,4677.791534391535,25875
9429.046953046953,4646.443556443556,25894
9472.556399132322,4828.627982646421,26079
9474.701799485862,4700.582262210797,26098
9489.370044052865,4895.872246696035,26188
9497.816568047338,4872.871301775148,26199
9501.689944134076,4770.54748603352,26225
9524.664206642066,4739.9022140221405,26264
9519.971223021585,4980.183967112024,26265
9532.795454545454,4873.375598086124,26291
9530.25466893039,4848.033955857385,26319
9534.30016583748,4958.291873963516,26362
9540.935318275157,5063.4681724846,26369
9553.979856115107,4781.297841726619,26435
9557.974890829695,4931.207423580786,26446
9558.03409090909,4826.772727272727,26486
9578.956232159848,5032.516650808753,26500
9589.878228782289,5077.182656826568,26553
9591.350293542077,4853.45205479452,26587
9598.678106508876,4995.972781065088,26615
9591.333333333334,4888.084541062802,26619
9610.509124087592,4975.843065693431,26664
9617.534926470587,4908.60294117647,26673
9624.59735576923,5116.104567307692,26711
9630.857142857143,4956.089026915114,26766
9629.350318471335,5057.315286624204,26767
9646.070548712209,5148.416573348264,26810
9671.34659685864,4942.309947643979,26905
9678.774477447743,5169.301430143014,26937
9681.195286195289,5063.390572390573,26951
9682.182841068918,4996.670886075949,26955
9699.511441647595,5040.838672768879,26988
9709.961507618284,5107.039294306335,27026
9715.737726098192,5074.754521963824,27079
9708.756756756757,4965.783783783784,27085
9730.26368159204,5217.240049751244,27127
9740.11281657713,5250.965464313123,27137
9751.940366972478,5285.754587155963,27209
9775.978473581214,5059.951076320939,27301
9786.4261682243,5122.265420560748,27329
9788.444444444443,5172.703282828283,27330
9789.342727272728,5250.4345454545455,27341
9814.323232323231,5088.025252525253,27432
9843.883783783784,5321.396138996139,27484
9894.673913043478,5341.827639751553,27728
9921.263195435093,5234.13694721826,27766
9912.654791154791,5300.780098280098,27779
9931.184049079757,5338.926380368098,27820
9940.300681431005,5291.593696763202,27862
9952.226612903223,5380.921774193548,27920
9964.57907542579,5247.2457420924575,27994
9976.330508474575,5446.203389830508,28015
10007.45123966942,5442.7768595041325,28132
10030.07544141252,5286.961476725522,28197
10027.82180293501,5329.180293501048,28216
10032.538641686182,5466.283372365339,28229
10058.10118803769,5386.782875870545,28240
10059.783378746592,5489.614441416894,28321
10071.31715210356,5433.0873786407765,28362
10110.13876967096,5505.099427753934,28472
10117.274253731342,5374.115671641791,28504
10153.026713124274,5537.689895470383,28636
10169.700980392156,5567.09068627451,28704
10189.770676691727,5440.586466165413,28743
10192.126666666669,5547.5233333333335,28801
10203.648688046647,5574.087463556852,28819
10209.871038251364,5608.217486338798,28831
10254.257923497267,5548.940983606557,28973
10255.24031007752,5602.119186046512,28974
10254.114228456914,5500.080160320641,28982
10259.479468599036,5639.020531400966,29002
10284.007518796992,5580.165413533835,29108
10331.84399375975,5572.269890795632,29235
10345.656511805028,5612.514089870526,29248
10403.706125827815,5584.425496688742,29474
